0	2414	1
1	2408	1
2	2434	1
3	2392	1
3	2404	1
3	2408	1
3	2417	1
3	2437	1
3	2440	1
4	2408	1
4	2417	1
5	2414	1
5	2417	1
6	2369	1
7	2408	1
8	2356	1
8	2357	1
8	2387	1
8	2408	1
8	2425	1
8	2433	1
8	2435	1
8	2436	1
8	2438	1
8	2442	1
8	2443	1
8	2444	1
9	2408	1
9	2417	1
9	2434	1
10	2387	1
10	2404	1
10	2408	1
10	2417	1
11	2408	1
12	2404	1
12	2405	1
12	2408	1
12	2417	1
13	2392	1
13	2404	1
13	2408	1
13	2417	1
14	2404	1
14	2408	1
15	2405	1
16	2433	1
16	2436	1
16	2442	1
16	2443	1
17	2387	1
17	2445	1
18	2417	1
19	2389	1
20	2357	1
20	2408	1
20	2414	1
21	2414	1
22	2389	1
23	2357	1
24	2357	1
24	2392	1
24	2414	1
25	2405	1
25	2445	1
26	2387	1
27	2389	1
27	2414	1
28	2414	1
28	2442	1
29	2357	1
29	2392	1
29	2414	1
29	2425	1
29	2435	1
29	2438	1
29	2444	1
29	2445	1
30	2408	1
31	2417	1
32	2414	1
32	2438	1
32	2442	1
33	2356	1
34	2414	1
34	2417	1
35	2392	1
36	2357	1
36	2392	1
37	2389	1
38	2387	1
39	2360	1
40	2414	1
40	2417	1
41	2387	1
42	2414	1
43	2408	1
44	2392	1
44	2414	1
45	2408	1
46	2387	1
47	2414	1
48	2392	1
48	2414	1
48	2417	1
49	2405	1
50	2405	1
50	2414	1
50	2442	1
51	2405	1
51	2445	1
52	2414	1
53	2389	1
53	2417	1
53	2434	1
54	2414	1
55	2387	1
55	2408	1
55	2414	1
56	2392	1
56	2404	1
56	2408	1
56	2414	1
56	2425	1
56	2428	1
56	2433	1
56	2435	1
56	2436	1
56	2442	1
56	2443	1
56	2444	1
57	2408	1
58	2405	1
58	2414	1
58	2417	1
59	2408	1
60	2408	1
61	2357	1
61	2408	1
62	2417	1
63	2387	1
63	2405	1
63	2408	1
63	2414	1
63	2417	1
63	2445	1
64	2387	1
64	2408	1
65	2408	1
66	2387	1
66	2414	1
67	2414	1
68	2408	1
69	2357	1
69	2414	1
69	2445	1
70	2417	1
71	2387	1
72	2392	1
73	2357	1
73	2414	1
74	2414	1
75	2408	1
76	2357	1
76	2392	1
76	2414	1
76	2428	1
76	2434	1
76	2438	1
76	2445	1
77	2392	1
77	2414	1
78	2357	1
78	2387	1
78	2414	1
78	2438	1
78	2445	1
79	2414	1
80	2356	1
80	2357	1
80	2392	1
81	2357	1
81	2392	1
82	2408	1
83	2387	1
83	2389	1
83	2392	1
83	2404	1
83	2408	1
83	2414	1
83	2417	1
84	2389	1
84	2414	1
84	2417	1
85	2356	1
85	2357	1
85	2387	1
85	2392	1
85	2404	1
85	2414	1
85	2433	1
85	2434	1
85	2436	1
85	2438	1
85	2442	1
85	2443	1
85	2445	1
86	2356	1
87	2357	1
87	2389	1
87	2392	1
87	2404	1
87	2414	1
87	2417	1
87	2428	1
87	2438	1
88	2414	1
89	2433	1
89	2436	1
89	2442	1
89	2443	1
90	2387	1
90	2414	1
91	2356	1
91	2357	1
91	2389	1
91	2392	1
91	2404	1
91	2414	1
91	2417	1
91	2425	1
91	2428	1
91	2433	1
91	2434	1
91	2435	1
91	2436	1
91	2438	1
91	2442	1
91	2443	1
91	2444	1
91	2445	1
92	2408	1
93	2356	1
93	2389	1
93	2408	1
93	2414	1
93	2417	1
94	2414	1
95	2392	1
96	2408	1
97	2357	1
97	2414	1
97	2433	1
97	2434	1
97	2436	1
97	2438	1
97	2442	1
97	2443	1
97	2445	1
98	2392	1
99	2357	1
99	2408	1
100	2414	1
101	2392	1
101	2414	1
102	2445	1
103	2438	1
104	2357	1
104	2392	1
104	2404	1
104	2405	1
104	2434	1
104	2438	1
104	2445	1
105	2408	1
105	2414	1
106	2414	1
107	2357	1
107	2404	1
107	2414	1
107	2438	1
107	2445	1
108	2357	1
108	2414	1
108	2445	1
109	2417	1
110	2357	1
110	2414	1
110	2438	1
110	2442	1
110	2445	1
111	2357	1
111	2414	1
111	2425	1
111	2435	1
111	2438	1
111	2444	1
111	2445	1
112	2357	1
112	2414	1
112	2434	1
112	2438	1
112	2445	1
113	2387	1
113	2389	1
113	2404	1
113	2414	1
113	2438	1
113	2445	1
114	2417	1
115	2408	1
116	2356	1
116	2357	1
116	2434	1
116	2445	1
117	2392	1
118	2414	1
119	2414	1
120	2387	1
121	2389	1
121	2414	1
122	2357	1
122	2392	1
122	2404	1
122	2414	1
122	2417	1
122	2438	1
122	2445	1
123	2414	1
124	2404	1
124	2405	1
125	2357	1
125	2417	1
126	2357	1
126	2417	1
127	2357	1
127	2414	1
127	2417	1
127	2433	1
127	2436	1
127	2442	1
127	2443	1
128	2357	1
128	2417	1
128	2433	1
128	2436	1
128	2442	1
128	2443	1
129	2408	1
130	2392	1
131	2357	1
131	2392	1
131	2414	1
131	2438	1
132	2357	1
132	2414	1
132	2438	1
132	2445	1
133	2356	1
133	2357	1
133	2392	1
133	2404	1
133	2414	1
133	2438	1
133	2445	1
134	2405	1
135	2357	1
135	2389	1
135	2414	1
135	2442	1
135	2445	1
136	2357	1
136	2438	1
136	2445	1
137	2357	1
137	2392	1
137	2414	1
137	2438	1
137	2445	1
138	2389	1
138	2408	1
138	2414	1
138	2417	1
139	2387	1
140	2357	1
140	2392	1
140	2414	1
140	2445	1
141	2405	1
141	2438	1
142	2392	1
143	2408	1
143	2414	1
144	2356	1
144	2357	1
144	2389	1
144	2408	1
144	2414	1
144	2417	1
144	2425	1
144	2433	1
144	2435	1
144	2436	1
144	2438	1
144	2442	1
144	2443	1
144	2444	1
144	2445	1
145	2408	1
146	2445	1
147	2357	1
147	2414	1
147	2434	1
147	2438	1
147	2445	1
148	2357	1
148	2433	1
148	2436	1
148	2442	1
148	2443	1
149	2414	1
149	2445	1
150	2357	1
151	2414	1
152	2357	1
152	2392	1
152	2414	1
153	2408	1
154	2425	1
154	2433	1
154	2435	1
154	2436	1
154	2442	1
154	2443	1
154	2444	1
155	2414	1
156	2357	1
156	2438	1
156	2445	1
157	2405	1
158	2405	1
159	2387	1
159	2442	1
160	2357	1
160	2414	1
160	2433	1
160	2436	1
160	2438	1
160	2442	1
160	2443	1
160	2445	1
161	2414	1
162	2414	1
163	2357	1
163	2414	1
163	2438	1
163	2445	1
164	2387	1
164	2408	1
164	2414	1
164	2425	1
164	2433	1
164	2435	1
164	2436	1
164	2442	1
164	2443	1
164	2444	1
165	2357	1
165	2392	1
165	2404	1
165	2414	1
165	2417	1
165	2438	1
165	2445	1
166	2438	1
167	2438	1
167	2445	1
168	2357	1
168	2414	1
168	2428	1
168	2434	1
168	2438	1
168	2445	1
169	2408	1
170	2357	1
170	2438	1
171	2357	1
171	2392	1
171	2404	1
171	2414	1
171	2433	1
171	2436	1
171	2438	1
171	2442	1
171	2443	1
172	2357	1
173	2408	1
174	2357	1
174	2414	1
175	2392	1
176	2389	1
177	2417	1
178	2357	1
178	2438	1
178	2445	1
179	2414	1
180	2392	1
181	2357	1
181	2438	1
181	2445	1
182	2357	1
182	2404	1
182	2414	1
182	2445	1
183	2392	1
183	2414	1
184	2408	1
185	2357	1
185	2438	1
185	2445	1
186	2408	1
187	2357	1
187	2414	1
187	2445	1
188	2414	1
189	2414	1
190	2357	1
191	2357	1
191	2387	1
191	2408	1
191	2414	1
191	2417	1
191	2434	1
191	2438	1
191	2445	1
192	2408	1
193	2357	1
193	2445	1
194	2404	1
194	2414	1
194	2445	1
195	2405	1
196	2356	1
196	2357	1
196	2438	1
196	2445	1
197	2408	1
198	2357	1
198	2392	1
198	2414	1
198	2417	1
198	2433	1
198	2436	1
198	2438	1
198	2442	1
198	2443	1
198	2445	1
199	2414	1
200	2417	1
201	2414	1
202	2408	1
203	2387	1
204	2408	1
205	2442	1
206	2408	1
207	2356	1
207	2357	1
207	2389	1
207	2414	1
207	2417	1
207	2433	1
207	2434	1
207	2436	1
207	2438	1
207	2442	1
207	2443	1
207	2445	1
208	2405	1
209	2392	1
209	2414	1
210	2357	1
210	2392	1
210	2404	1
210	2428	1
211	2414	1
212	2408	1
213	2408	1
214	2408	1
215	2357	1
215	2414	1
215	2442	1
216	2392	1
217	2414	1
218	2414	1
219	2357	1
219	2414	1
219	2438	1
219	2442	1
219	2445	1
220	2392	1
220	2414	1
220	2445	1
221	2414	1
221	2417	1
222	2404	1
222	2433	1
222	2436	1
222	2442	1
222	2443	1
223	2357	1
223	2414	1
224	2425	1
224	2435	1
224	2444	1
225	2357	1
225	2408	1
226	2408	1
227	2405	1
227	2433	1
227	2436	1
227	2442	1
227	2443	1
228	2387	1
228	2414	1
229	2357	1
229	2392	1
229	2414	1
229	2434	1
229	2445	1
230	2438	1
231	2356	1
231	2357	1
231	2392	1
231	2408	1
231	2414	1
231	2433	1
231	2434	1
231	2436	1
231	2438	1
231	2442	1
231	2443	1
231	2445	1
232	2414	1
233	2357	1
233	2392	1
233	2414	1
233	2438	1
233	2442	1
233	2445	1
234	2414	1
235	2357	1
235	2445	1
236	2414	1
237	2392	1
237	2404	1
237	2408	1
238	2428	1
239	2387	1
239	2392	1
239	2414	1
239	2417	1
240	2414	1
241	2357	1
241	2389	1
241	2392	1
241	2414	1
241	2417	1
241	2438	1
241	2445	1
242	2408	1
243	2356	1
243	2357	1
243	2414	1
244	2404	1
244	2414	1
245	2438	1
246	2414	1
247	2414	1
247	2417	1
248	2414	1
249	2404	1
249	2414	1
249	2438	1
249	2445	1
250	2408	1
251	2417	1
252	2357	1
252	2389	1
252	2392	1
252	2414	1
252	2417	1
253	2438	1
254	2414	1
255	2392	1
256	2445	1
257	2408	1
258	2357	1
259	2357	1
259	2387	1
259	2389	1
259	2392	1
259	2414	1
259	2417	1
259	2428	1
260	2357	1
260	2389	1
260	2414	1
260	2417	1
260	2445	1
261	2408	1
261	2414	1
262	2392	1
262	2408	1
262	2414	1
262	2438	1
263	2417	1
264	2356	1
264	2357	1
264	2389	1
264	2408	1
264	2414	1
264	2417	1
264	2433	1
264	2436	1
264	2438	1
264	2442	1
264	2443	1
264	2445	1
265	2387	1
266	2356	1
266	2357	1
266	2392	1
266	2434	1
266	2438	1
267	2387	1
268	2417	1
269	2389	1
270	2357	1
271	2392	1
272	2387	1
272	2414	1
273	2392	1
273	2414	1
274	2357	1
274	2389	1
274	2417	1
274	2428	1
274	2445	1
275	2357	1
275	2414	1
276	2414	1
277	2445	1
278	2387	1
