225	2022	1
1119	2072	1
1195	2073	1
833	2067	1
800	2043	1
1633	2027	1
1792	2022	1
305	2067	1
9	2067	1
1070	2051	1
573	2020	1
849	2085	1
149	2074	1
952	2072	1
2000	2074	1
1953	2085	1
22	2015	1
1731	2067	1
1423	2067	1
1192	2053	1
632	2021	1
425	2067	1
441	2021	1
13	2022	1
626	2072	1
1709	2085	1
1417	2067	1
523	2067	1
1357	2067	1
149	2019	1
1238	2015	1
174	2021	1
1518	2027	1
1891	2020	1
787	2021	1
1094	2067	1
1977	2019	1
602	2022	1
298	2051	1
1159	2019	1
487	2067	1
1644	2051	1
1146	2019	1
1081	2067	1
445	2021	1
1873	2073	1
1000	2019	1
1326	2067	1
1087	2074	1
1913	2067	1
50	2062	1
490	2021	1
1056	2020	1
1555	2051	1
109	2051	1
534	2083	1
1670	2067	1
1953	2072	1
960	2022	1
340	2019	1
339	2067	1
552	2021	1
719	2015	1
101	2067	1
1689	2067	1
1069	2019	1
775	2019	1
489	2073	1
1267	2067	1
1742	2020	1
1327	2022	1
367	2022	1
554	2067	1
155	2067	1
1254	2027	1
542	2019	1
152	2074	1
34	2043	1
1664	2051	1
1846	2021	1
21	2062	1
887	2019	1
1892	2067	1
371	2043	1
373	2073	1
1450	2067	1
1890	2074	1
312	2067	1
930	2019	1
1792	2062	1
1198	2019	1
265	2072	1
837	2062	1
636	2021	1
975	2073	1
1128	2067	1
1999	2051	1
802	2085	1
289	2067	1
539	2067	1
448	2067	1
937	2051	1
1459	2067	1
1540	2027	1
635	2021	1
1651	2067	1
595	2067	1
1781	2021	1
149	2072	1
1352	2067	1
1156	2067	1
444	2067	1
1171	2021	1
1174	2027	1
1815	2067	1
1649	2062	1
1505	2062	1
2003	2022	1
1810	2067	1
675	2019	1
1150	2027	1
1172	2019	1
518	2067	1
1510	2020	1
1978	2067	1
1559	2019	1
1804	2027	1
267	2067	1
1492	2059	1
1492	2015	1
1492	2058	1
1492	2060	1
1207	2067	1
505	2077	1
272	2019	1
1173	2021	1
198	2022	1
919	2074	1
77	2074	1
1939	2067	1
1283	2020	1
543	2062	1
1329	2074	1
1469	2021	1
21	2073	1
23	2022	1
1163	2062	1
1518	2067	1
118	2067	1
1137	2015	1
119	2062	1
272	2067	1
290	2067	1
1890	2020	1
1913	2015	1
850	2043	1
130	2067	1
809	2067	1
1325	2051	1
1065	2020	1
226	2015	1
1800	2067	1
1418	2027	1
